ENSG00000005020	SKAP2	Ubiquitous low	detected=100.00%,high=81.00%
ENSG00000005022	SLC25A5	Ubiquitous low	detected=100.00%,high=98.00%
ENSG00000005059	MCUB	Mixed high	detected=93.00%,high=58.00%
ENSG00000005073	HOXA11	Moderately enriched	Endometrial stromal cells
ENSG00000005075	POLR2J	Ubiquitous low	detected=100.00%,high=95.00%
ENSG00000005100	DHX33	Ubiquitous low	detected=100.00%,high=59.00%
ENSG00000005102	MEOX1	Group enriched	Adipocytes,Endothelial cells
ENSG00000005108	THSD7A	Mixed high	detected=62.00%,high=30.00%
ENSG00000005156	LIG3	Mixed high	detected=98.00%,high=40.00%
ENSG00000005175	RPAP3	Ubiquitous low	detected=100.00%,high=92.00%
ENSG00000005187	ACSM3	Mixed high	detected=80.00%,high=43.00%
ENSG00000005189	REXO5	Group enriched	Early spermatids,Spermatocytes
ENSG00000005194	CIAPIN1	Ubiquitous low	detected=100.00%,high=95.00%
ENSG00000005206	SPPL2B	Mixed high	detected=97.00%,high=80.00%
ENSG00000005238	ATOSB	Ubiquitous low	detected=100.00%,high=39.00%
ENSG00000005243	COPZ2	Mixed high	detected=79.00%,high=34.00%
ENSG00000005249	PRKAR2B	Mixed high	detected=81.00%,high=41.00%
ENSG00000005302	MSL3	Ubiquitous low	detected=100.00%,high=85.00%
ENSG00000005339	CREBBP	Ubiquitous low	detected=100.00%,high=96.00%
ENSG00000005379	TSPOAP1	Mixed high	detected=71.00%,high=14.00%
ENSG00000005381	MPO	Moderately enriched	Erythroid cells
ENSG00000005421	PON1	Moderately enriched	Hepatocytes
ENSG00000005436	GCFC2	Ubiquitous low	detected=100.00%,high=74.00%
ENSG00000005448	WDR54	Mixed high	detected=95.00%,high=64.00%
ENSG00000005469	CROT	Ubiquitous low	detected=100.00%,high=65.00%
ENSG00000005471	ABCB4	Moderately enriched	Hepatocytes
ENSG00000005483	KMT2E	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000005486	RHBDD2	Ubiquitous low	detected=100.00%,high=95.00%
ENSG00000005513	SOX8	Group enriched	Muller glia cells,Oligodendrocytes,Oligodendrocyte precursor cells
ENSG00000005700	IBTK	Ubiquitous low	detected=100.00%,high=95.00%
ENSG00000005801	ZNF195	Mixed high	detected=98.00%,high=72.00%
ENSG00000005810	MYCBP2	Ubiquitous low	detected=100.00%,high=98.00%
ENSG00000005812	FBXL3	Ubiquitous low	detected=100.00%,high=98.00%
ENSG00000005844	ITGAL	Mixed high	detected=51.00%,high=16.00%
ENSG00000005882	PDK2	Ubiquitous low	detected=100.00%,high=77.00%
ENSG00000005884	ITGA3	Mixed high	detected=85.00%,high=54.00%
ENSG00000005889	ZFX	Ubiquitous low	detected=100.00%,high=93.00%
ENSG00000005893	LAMP2	Ubiquitous low	detected=100.00%,high=96.00%
ENSG00000005961	ITGA2B	Mixed high	detected=35.00%,high=2.00%
ENSG00000005981	ASB4	Mixed low	detected=7.00%,high=0.00%
ENSG00000006007	GDE1	Ubiquitous low	detected=100.00%,high=93.00%
ENSG00000006015	REX1BD	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000006016	CRLF1	Mixed high	detected=38.00%,high=8.00%
ENSG00000006025	OSBPL7	Mixed high	detected=79.00%,high=9.00%
ENSG00000006042	TMEM98	Mixed high	detected=88.00%,high=65.00%
ENSG00000006047	YBX2	Group enriched	Late spermatids,Early spermatids,Spermatocytes
ENSG00000006059	KRT33A	Group enriched	Squamous epithelial cells,Basal squamous epithelial cells,Late spermatids
ENSG00000006062	MAP3K14	Mixed high	detected=92.00%,high=12.00%
ENSG00000006071	ABCC8	Mixed high	detected=28.00%,high=11.00%
ENSG00000006116	CACNG3	Group enriched	Excitatory neurons,Inhibitory neurons,Horizontal cells
ENSG00000006118	TMEM132A	Mixed high	detected=75.00%,high=35.00%
ENSG00000006125	AP2B1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000006128	TAC1	Mixed high	detected=24.00%,high=7.00%
ENSG00000006194	ZNF263	Mixed high	detected=97.00%,high=43.00%
ENSG00000006210	CX3CL1	Mixed high	detected=56.00%,high=32.00%
ENSG00000006282	SPATA20	Group enriched	Late spermatids,Early spermatids
ENSG00000006283	CACNA1G	Group enriched	Bipolar cells,Horizontal cells
ENSG00000006327	TNFRSF12A	Mixed high	detected=91.00%,high=71.00%
ENSG00000006377	DLX6	Mixed high	detected=20.00%,high=8.00%
ENSG00000006432	MAP3K9	Mixed high	detected=79.00%,high=17.00%
ENSG00000006451	RALA	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000006453	BAIAP2L1	Mixed high	detected=83.00%,high=61.00%
ENSG00000006459	KDM7A	Ubiquitous low	detected=100.00%,high=72.00%
ENSG00000006468	ETV1	Mixed high	detected=69.00%,high=25.00%
ENSG00000006530	AGK	Mixed high	detected=98.00%,high=32.00%
ENSG00000006534	ALDH3B1	Mixed high	detected=71.00%,high=25.00%
ENSG00000006555	TTC22	Mixed high	detected=51.00%,high=14.00%
ENSG00000006576	PHTF2	Mixed high	detected=98.00%,high=62.00%
ENSG00000006606	CCL26	Mixed high	detected=22.00%,high=3.00%
ENSG00000006607	FARP2	Ubiquitous low	detected=100.00%,high=66.00%
ENSG00000006611	USH1C	Mixed high	detected=29.00%,high=18.00%
ENSG00000006625	GGCT	Ubiquitous low	detected=100.00%,high=93.00%
ENSG00000006634	DBF4	Group enriched	Early spermatids,Spermatocytes
ENSG00000006638	TBXA2R	Mixed high	detected=20.00%,high=2.00%
ENSG00000006652	IFRD1	Mixed high	detected=98.00%,high=93.00%
ENSG00000006659	LGALS14	Moderately enriched	Syncytiotrophoblasts
ENSG00000006695	COX10	Ubiquitous low	detected=100.00%,high=54.00%
ENSG00000006704	GTF2IRD1	Mixed high	detected=86.00%,high=24.00%
ENSG00000006712	PAF1	Ubiquitous low	detected=100.00%,high=91.00%
ENSG00000006715	VPS41	Ubiquitous low	detected=100.00%,high=92.00%
ENSG00000006740	ARHGAP44	Mixed high	detected=82.00%,high=28.00%
ENSG00000006744	ELAC2	Ubiquitous low	detected=100.00%,high=86.00%
ENSG00000006747	SCIN	Mixed high	detected=70.00%,high=32.00%
ENSG00000006756	ARSD	Mixed high	detected=92.00%,high=62.00%
ENSG00000006757	PNPLA4	Mixed high	detected=97.00%,high=76.00%
ENSG00000006788	MYH13	Moderately enriched	Oocytes
ENSG00000006831	ADIPOR2	Ubiquitous low	detected=100.00%,high=96.00%
ENSG00000006837	CDKL3	Mixed high	detected=81.00%,high=11.00%
ENSG00000007001	UPP2	Mixed high	detected=13.00%,high=6.00%
ENSG00000007038	PRSS21	Group enriched	Spermatocytes,Late spermatids,Spermatogonia,Early spermatids
ENSG00000007047	MARK4	Mixed high	detected=97.00%,high=35.00%
ENSG00000007062	PROM1	Mixed high	detected=62.00%,high=38.00%
ENSG00000007080	CCDC124	Ubiquitous low	detected=100.00%,high=91.00%
ENSG00000007129	CEACAM21	Mixed high	detected=27.00%,high=4.00%
ENSG00000007168	PAFAH1B1	Group enriched	Late spermatids,Early spermatids
ENSG00000007171	NOS2	Mixed high	detected=19.00%,high=3.00%
ENSG00000007174	DNAH9	Mixed high	detected=40.00%,high=8.00%
ENSG00000007202	BLTP2	Mixed high	detected=97.00%,high=86.00%
ENSG00000007216	SLC13A2	Group enriched	Proximal enterocytes,Proximal tubular cells
ENSG00000007237	GAS7	Mixed high	detected=74.00%,high=37.00%
ENSG00000007255	TRAPPC6A	Ubiquitous low	detected=100.00%,high=90.00%
ENSG00000007264	MATK	Group enriched	NK-cells,T-cells,granulocytes,Hofbauer cells
ENSG00000007306	CEACAM7	Group enriched	Distal enterocytes,Paneth cells
ENSG00000007312	CD79B	Group enriched	B-cells,Plasma cells,monocytes
ENSG00000007314	SCN4A	Group enriched	Adipocytes,Skeletal myocytes
ENSG00000007341	ST7L	Ubiquitous low	detected=100.00%,high=60.00%
ENSG00000007350	TKTL1	Group enriched	Spermatogonia,Oocytes,Spermatocytes
ENSG00000007372	PAX6	Group enriched	Horizontal cells,Muller glia cells
ENSG00000007376	RPUSD1	Mixed high	detected=98.00%,high=35.00%
ENSG00000007384	RHBDF1	Mixed high	detected=80.00%,high=38.00%
ENSG00000007392	LUC7L	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000007402	CACNA2D2	Mixed high	detected=41.00%,high=13.00%
ENSG00000007516	BAIAP3	Mixed high	detected=54.00%,high=6.00%
ENSG00000007520	TSR3	Ubiquitous low	detected=100.00%,high=87.00%
ENSG00000007541	PIGQ	Mixed high	detected=98.00%,high=45.00%
ENSG00000007545	CRAMP1	Ubiquitous low	detected=100.00%,high=27.00%
ENSG00000007866	TEAD3	Mixed high	detected=81.00%,high=44.00%
ENSG00000007908	SELE	Moderately enriched	Endothelial cells
ENSG00000007923	DNAJC11	Mixed high	detected=98.00%,high=64.00%
ENSG00000007933	FMO3	Moderately enriched	Hepatocytes
ENSG00000007944	MYLIP	Mixed high	detected=97.00%,high=87.00%
ENSG00000007952	NOX1	Group enriched	Distal enterocytes,Undifferentiated cells,Enteroendocrine cells,Paneth cells,Intestinal goblet cells
ENSG00000007968	E2F2	Mixed high	detected=37.00%,high=8.00%
ENSG00000008018	PSMB1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000008056	SYN1	Mixed high	detected=44.00%,high=6.00%
ENSG00000008083	JARID2	Mixed high	detected=98.00%,high=86.00%
ENSG00000008086	CDKL5	Mixed high	detected=96.00%,high=37.00%
ENSG00000008118	CAMK1G	Mixed high	detected=11.00%,high=2.00%
ENSG00000008128	CDK11A	Ubiquitous low	detected=100.00%,high=60.00%
ENSG00000008130	NADK	Ubiquitous low	detected=100.00%,high=80.00%
ENSG00000008196	TFAP2B	Mixed high	detected=33.00%,high=16.00%
ENSG00000008197	TFAP2D	Mixed low	detected=2.00%,high=0.00%
ENSG00000008226	DLEC1	Moderately enriched	Ciliated cells
ENSG00000008256	CYTH3	Mixed high	detected=98.00%,high=46.00%
ENSG00000008277	ADAM22	Mixed high	detected=54.00%,high=9.00%
ENSG00000008282	SYPL1	Ubiquitous low	detected=100.00%,high=93.00%
ENSG00000008283	CYB561	Mixed high	detected=95.00%,high=60.00%
ENSG00000008294	SPAG9	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000008300	CELSR3	Mixed high	detected=23.00%,high=6.00%
ENSG00000008311	AASS	Mixed high	detected=96.00%,high=62.00%
ENSG00000008323	PLEKHG6	Mixed high	detected=44.00%,high=17.00%
ENSG00000008324	SS18L2	Ubiquitous low	detected=100.00%,high=93.00%
ENSG00000008382	MPND	Mixed high	detected=96.00%,high=35.00%
ENSG00000008394	MGST1	Mixed high	detected=88.00%,high=75.00%
ENSG00000008405	CRY1	Ubiquitous low	detected=100.00%,high=70.00%
ENSG00000008438	PGLYRP1	Group enriched	Oocytes,Excitatory neurons,Serous glandular cells,Inhibitory neurons
ENSG00000008441	NFIX	Mixed high	detected=92.00%,high=74.00%
ENSG00000008513	ST3GAL1	Mixed high	detected=90.00%,high=66.00%
ENSG00000008516	MMP25	Mixed low	detected=20.00%,high=0.00%
ENSG00000008517	IL32	Mixed high	detected=86.00%,high=69.00%
ENSG00000008710	PKD1	Ubiquitous low	detected=100.00%,high=62.00%
ENSG00000008735	MAPK8IP2	Mixed high	detected=43.00%,high=7.00%
ENSG00000008838	MED24	Ubiquitous low	detected=100.00%,high=80.00%
ENSG00000008853	RHOBTB2	Mixed high	detected=88.00%,high=18.00%
ENSG00000008869	HEATR5B	Ubiquitous low	detected=100.00%,high=53.00%
ENSG00000008952	SEC62	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000008988	RPS20	Ubiquitous low	detected=100.00%,high=98.00%
ENSG00000009307	CSDE1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000009335	UBE3C	Ubiquitous low	detected=100.00%,high=93.00%
ENSG00000009413	REV3L	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000009694	TENM1	Group enriched	Inhibitory neurons,Oligodendrocyte precursor cells,Excitatory neurons
ENSG00000009709	PAX7	Moderately enriched	Skeletal myocytes
ENSG00000009724	MASP2	Moderately enriched	Hepatocytes
ENSG00000009765	IYD	Mixed high	detected=20.00%,high=8.00%
ENSG00000009780	FAM76A	Ubiquitous low	detected=100.00%,high=80.00%
ENSG00000009790	TRAF3IP3	Mixed high	detected=54.00%,high=22.00%
ENSG00000009830	POMT2	Mixed high	detected=95.00%,high=14.00%
ENSG00000009844	VTA1	Ubiquitous low	detected=100.00%,high=92.00%
ENSG00000009950	MLXIPL	Mixed high	detected=65.00%,high=20.00%
ENSG00000009954	BAZ1B	Ubiquitous low	detected=100.00%,high=96.00%
ENSG00000010017	RANBP9	Mixed high	detected=98.00%,high=92.00%
ENSG00000010030	ETV7	Mixed high	detected=64.00%,high=8.00%
ENSG00000010072	SPRTN	Ubiquitous low	detected=100.00%,high=53.00%
ENSG00000010165	METTL13	Ubiquitous low	detected=100.00%,high=40.00%
ENSG00000010219	DYRK4	Group enriched	Late spermatids,Early spermatids
ENSG00000010244	ZNF207	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000010256	UQCRC1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000010270	STARD3NL	Ubiquitous low	detected=100.00%,high=92.00%
ENSG00000010278	CD9	Mixed high	detected=95.00%,high=87.00%
ENSG00000010282	HHATL	Mixed high	detected=20.00%,high=8.00%
ENSG00000010292	NCAPD2	Mixed high	detected=97.00%,high=20.00%
ENSG00000010295	IFFO1	Mixed high	detected=71.00%,high=33.00%
ENSG00000010310	GIPR	Mixed high	detected=39.00%,high=8.00%
ENSG00000010318	PHF7	Group enriched	Late spermatids,Early spermatids,Spermatocytes
ENSG00000010319	SEMA3G	Moderately enriched	Adipocytes
ENSG00000010322	NISCH	Ubiquitous low	detected=100.00%,high=91.00%
ENSG00000010327	STAB1	Mixed high	detected=59.00%,high=17.00%
ENSG00000010361	FUZ	Group enriched	Late spermatids,Early spermatids
ENSG00000010379	SLC6A13	Moderately enriched	Proximal tubular cells
ENSG00000010404	IDS	Mixed high	detected=98.00%,high=74.00%
ENSG00000010438	PRSS3	Mixed high	detected=46.00%,high=20.00%
ENSG00000010539	ZNF200	Mixed high	detected=98.00%,high=8.00%
ENSG00000010610	CD4	Mixed high	detected=54.00%,high=22.00%
ENSG00000010626	LRRC23	Moderately enriched	Ciliated cells
ENSG00000010671	BTK	Mixed high	detected=32.00%,high=13.00%
ENSG00000010704	HFE	Mixed high	detected=72.00%,high=2.00%
ENSG00000010803	SCMH1	Mixed high	detected=98.00%,high=61.00%
ENSG00000010810	FYN	Mixed high	detected=97.00%,high=55.00%
ENSG00000010818	HIVEP2	Mixed high	detected=95.00%,high=60.00%
ENSG00000010932	FMO1	Group enriched	Proximal tubular cells,Proximal enterocytes,Mesothelial cells,Distal tubular cells
ENSG00000011007	ELOA	Ubiquitous low	detected=100.00%,high=91.00%
ENSG00000011009	LYPLA2	Ubiquitous low	detected=100.00%,high=90.00%
ENSG00000011021	CLCN6	Mixed high	detected=97.00%,high=22.00%
ENSG00000011028	MRC2	Mixed high	detected=72.00%,high=29.00%
ENSG00000011052	NME1-NME2	Mixed low	detected=9.00%,high=0.00%
ENSG00000011083	SLC6A7	Group enriched	Excitatory neurons,Distal enterocytes,Intestinal goblet cells,Enteroendocrine cells,Paneth cells
ENSG00000011105	TSPAN9	Mixed high	detected=91.00%,high=40.00%
ENSG00000011114	BTBD7	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000011132	APBA3	Mixed high	detected=96.00%,high=18.00%
ENSG00000011143	MKS1	Mixed high	detected=98.00%,high=17.00%
ENSG00000011198	ABHD5	Ubiquitous low	detected=100.00%,high=98.00%
ENSG00000011201	ANOS1	Mixed high	detected=56.00%,high=16.00%
ENSG00000011243	AKAP8L	Ubiquitous low	detected=100.00%,high=98.00%
ENSG00000011258	MBTD1	Mixed high	detected=98.00%,high=54.00%
ENSG00000011260	UTP18	Ubiquitous low	detected=100.00%,high=96.00%
ENSG00000011275	RNF216	Ubiquitous low	detected=100.00%,high=90.00%
ENSG00000011295	TTC19	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000011304	PTBP1	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000011332	DPF1	Mixed high	detected=29.00%,high=9.00%
ENSG00000011347	SYT7	Mixed high	detected=72.00%,high=24.00%
ENSG00000011376	LARS2	Mixed high	detected=91.00%,high=8.00%
ENSG00000011405	PIK3C2A	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000011422	PLAUR	Mixed high	detected=93.00%,high=62.00%
ENSG00000011426	ANLN	Group enriched	Oligodendrocytes,Early spermatids
ENSG00000011451	WIZ	Ubiquitous low	detected=100.00%,high=49.00%
ENSG00000011454	RABGAP1	Ubiquitous low	detected=100.00%,high=95.00%
ENSG00000011465	DCN	Mixed high	detected=80.00%,high=59.00%
ENSG00000011478	QPCTL	Mixed high	detected=55.00%,high=1.00%
ENSG00000011485	PPP5C	Mixed high	detected=98.00%,high=93.00%
ENSG00000011523	CEP68	Ubiquitous low	detected=100.00%,high=64.00%
ENSG00000011566	MAP4K3	Ubiquitous low	detected=100.00%,high=82.00%
ENSG00000011590	ZBTB32	Mixed high	detected=16.00%,high=7.00%
ENSG00000011600	TYROBP	Mixed high	detected=74.00%,high=49.00%
ENSG00000011638	LDAF1	Mixed high	detected=90.00%,high=71.00%
ENSG00000011677	GABRA3	Group enriched	Excitatory neurons,Oligodendrocyte precursor cells,Inhibitory neurons,Hofbauer cells
ENSG00000012048	BRCA1	Mixed high	detected=92.00%,high=19.00%
ENSG00000012061	ERCC1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000012124	CD22	Mixed high	detected=34.00%,high=8.00%
ENSG00000012171	SEMA3B	Mixed high	detected=82.00%,high=49.00%
ENSG00000012174	MBTPS2	Mixed high	detected=96.00%,high=25.00%
ENSG00000012211	PRICKLE3	Mixed high	detected=83.00%,high=11.00%
ENSG00000012223	LTF	Group enriched	Serous glandular cells,Breast glandular cells,Mucus glandular cells,Club cells
ENSG00000012232	EXTL3	Ubiquitous low	detected=100.00%,high=28.00%
ENSG00000012504	NR1H4	Mixed high	detected=28.00%,high=17.00%
ENSG00000012660	ELOVL5	Mixed high	detected=98.00%,high=85.00%
ENSG00000012779	ALOX5	Mixed high	detected=66.00%,high=23.00%
ENSG00000012817	KDM5D	Mixed high	detected=83.00%,high=40.00%
ENSG00000012822	CALCOCO1	Ubiquitous low	detected=100.00%,high=90.00%
ENSG00000012963	UBR7	Group enriched	Late spermatids,Early spermatids
ENSG00000012983	MAP4K5	Ubiquitous low	detected=100.00%,high=91.00%
ENSG00000013016	EHD3	Mixed high	detected=62.00%,high=14.00%
ENSG00000013275	PSMC4	Ubiquitous low	detected=100.00%,high=93.00%
ENSG00000013288	MAN2B2	Mixed high	detected=93.00%,high=49.00%
ENSG00000013293	SLC7A14	Group enriched	Inhibitory neurons,Oligodendrocytes,Excitatory neurons,Horizontal cells,Bipolar cells
ENSG00000013297	CLDN11	Group enriched	Oligodendrocytes,Sertoli cells,Ovarian stromal cells,Leydig cells,Peritubular cells
ENSG00000013306	SLC25A39	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000013364	MVP	Mixed high	detected=98.00%,high=82.00%
ENSG00000013374	NUB1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000013375	PGM3	Ubiquitous low	detected=100.00%,high=87.00%
ENSG00000013392	RWDD2A	Mixed high	detected=93.00%,high=12.00%
ENSG00000013441	CLK1	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000013503	POLR3B	Mixed high	detected=97.00%,high=18.00%
ENSG00000013523	ANGEL1	Mixed high	detected=96.00%,high=13.00%
ENSG00000013561	RNF14	Moderately enriched	Early spermatids
ENSG00000013563	DNASE1L1	Mixed high	detected=88.00%,high=27.00%
ENSG00000013573	DDX11	Mixed high	detected=92.00%,high=9.00%
ENSG00000013583	HEBP1	Mixed high	detected=98.00%,high=85.00%
ENSG00000013588	GPRC5A	Mixed high	detected=69.00%,high=53.00%
ENSG00000013619	MAMLD1	Mixed high	detected=53.00%,high=13.00%
ENSG00000013725	CD6	Group enriched	T-cells,NK-cells
ENSG00000013810	TACC3	Mixed high	detected=87.00%,high=23.00%
ENSG00000014123	UFL1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000014138	POLA2	Mixed high	detected=92.00%,high=12.00%
ENSG00000014164	ZC3H3	Mixed high	detected=98.00%,high=13.00%
ENSG00000014216	CAPN1	Mixed high	detected=97.00%,high=91.00%
ENSG00000014257	ACP3	Highly enriched	Prostatic glandular cells
ENSG00000014641	MDH1	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000014824	SLC30A9	Ubiquitous low	detected=100.00%,high=96.00%
ENSG00000014914	MTMR11	Mixed high	detected=69.00%,high=25.00%
ENSG00000014919	COX15	Mixed high	detected=98.00%,high=85.00%
ENSG00000015133	CCDC88C	Mixed high	detected=86.00%,high=45.00%
ENSG00000015153	YAF2	Ubiquitous high	detected=100.00%,high=100.00%
ENSG00000015171	ZMYND11	Ubiquitous low	detected=100.00%,high=97.00%
ENSG00000015285	WAS	Mixed high	detected=43.00%,high=16.00%
ENSG00000015413	DPEP1	Group enriched	Proximal enterocytes,Peritubular cells
ENSG00000015475	BID	Mixed high	detected=97.00%,high=69.00%
ENSG00000015479	MATR3	Mixed high	detected=76.00%,high=30.00%
ENSG00000015520	NPC1L1	Mixed high	detected=9.00%,high=1.00%
ENSG00000015532	XYLT2	Group enriched	Early spermatids,Late spermatids
ENSG00000015568	RGPD5	Mixed high	detected=76.00%,high=14.00%
ENSG00000015592	STMN4	Mixed high	detected=18.00%,high=7.00%
ENSG00000015676	NUDCD3	Ubiquitous low	detected=100.00%,high=98.00%
ENSG00000016082	ISL1	Mixed high	detected=34.00%,high=13.00%
ENSG00000016391	CHDH	Mixed high	detected=85.00%,high=38.00%
ENSG00000016402	IL20RA	Mixed high	detected=72.00%,high=35.00%
ENSG00000016490	CLCA1	Moderately enriched	Intestinal goblet cells
ENSG00000016602	CLCA4	Group enriched	Distal enterocytes,Squamous epithelial cells,Paneth cells,Suprabasal keratinocytes,Club cells
ENSG00000016864	GLT8D1	Ubiquitous low	detected=100.00%,high=92.00%
